label,message,user_id_encrypted
ham,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... ,gAAAAABn9rtxhlFkWpjztZDrVCfaB0zeKC7bsjnPu4xNl4Oa-IOKjxg_uxSHL_iTTpt5Bpozcbhsf66xw_3J2wVio-BymWEd1w==
spam,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,gAAAAABn9rtxWoZJcWM3te0rbIGmLVhqIUe2YwJJrwsS9cXzNpAzhhDbJKrTUerRnmLk7jxANa709wwoNREv8FrdMDUYD8Oc-g==
ham,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?,gAAAAABn9rtxnYoGFfnfzFhQpYZAK72eLSr8XZa3aZvImekqfRfjaQ6tdZ75K29EDBtESKfURS_Brn76f6WY8iCfkpeekaUYpA==
ham,I knew it... U slept v late yest? Wake up so late...,gAAAAABn9rtx5n_laPRij81HZL606akKJSC4dqvUL7C1253fKnFX11OJ7_FTUcJRSe3d9MlxE1Ex8qYCQ9RGRfIQwJMrlewtiw==
ham,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,gAAAAABn9rtxXoiKEl_GpLSWYI8_3tiIOXn5GfAQBEpVhLa7BMWdCrS44ql4jwasxoJIa_savvvL75Kx1JSzzQZkOGOxzOMtMw==
ham,Where is that one day training:-),gAAAAABn9rtxXJKCX-pgzqvUvhaP8AbuKD46bcLwe8pyo_kJ_994LPz-jPRZ1LR3wk2JmJ1nX8p1e0NZn153gzGozIoks8CFIw==
ham,So i could kiss and feel you next to me...,gAAAAABn9rtxl15OIdzN3l02eyT4vvda1ekASbDwGpPbMwTgyFxVi-wmWm-6Q8IiQd6zhXpyBMaddn4wMIu3jIhDTeY87PY-BA==
ham,Have a nice day my dear.,gAAAAABn9rtxQq242_ATCqIkU1WiuBzYX5NsX3Tt2iBr5BYPQ_1vuUY7730qpmgteziEQdvxjgPi0uws1LW8i_yeyKlGVDmH1Q==
ham,I sent lanre fakeye's Eckankar details to the mail box,gAAAAABn9rtxG_kSfLdOqLnYbR3KabkETLiw6U50PNWJ6yBZyGqLG5O5o-vVXNfjTWZNrrTTGyB-kLdqKDKmodz_lahF68NX8g==
ham,Your dad is back in ph?,gAAAAABn9rtxRO1Te3Pe168kg5QJE3lZ0R2TBZvUbjYli782G67CY6vdd47IFVykWP3CQW7GzMYFxJxnFuqKL4M-0IJbjzmPmA==
spam,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",gAAAAABn9rtx84ES974BEQxl8l1Q_69wex-Rh48g-W-Mx0JRU4FUI5gGAHBzlZmAz7SzwH4TrMWFmt2WVxdY1jh_3FkR5XSkQg==
ham,If you ask her or she say any please message.,gAAAAABn9rtxkDECAPoqSyNkTbxqJ8neiTx0UfXL7ibrES1I9MyF7hydZv6uYtam3kJEXZ1jND52qYCMhspGvAbUdoPCeK6q7g==
ham,"If e timing can, then i go w u lor...",gAAAAABn9rtxIn_a_dLuaH2npvfSk_4oEHQo9bihXMh4mBF359B3ZwMVt33W7shBpeEh-ji15Ip8IQE2sMZokXS-zxGeGsUcRQ==
ham,Love you aathi..love u lot..,gAAAAABn9rtxuZ485oBK-37Kp1evgQAF_7kFybWJ9lucN_JKWy_sZYv-EkqKGvgSwGBKdnNcaLB4LeFzhWeeG_mwYsa6K6v-0A==
ham,I was just callin to say hi. Take care bruv!,gAAAAABn9rtxhYEYQqQyxAdxKwUVnmuxeY0bDz7jF-UQ38xLuFbiFbkXvLkHU3C-oGYcZGf3IICWIhTsxjwPG-HL0le-rv_uxg==
spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,gAAAAABn9rtxfV8-dKRJ29ebIOjNYRZJl0sQrrwjiCVZD9vfSA4217iQdp3vS1EXxKaeEP8QwMXqOzan04XDc25UzaVy6D9hBw==
ham,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,gAAAAABn9rtxW8aGCbZcS-LXjIByzNkgxu1l0h9tTjXJg1344lLQMZvmWp1UiQwBe0tz5ZR2Lpiof9skX0X2BIYqUBBbVfEsqg==
ham,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,gAAAAABn9rtxNuWes3CaLGZxSbWFU6XQJb1kn_Bm1HVD23a-KJbkEyab4GNLDphQbkEN0j74kc5FLX0wZL11yAuEkSMC84SxlQ==
ham,"That's the trouble with classes that go well - you're due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place ",gAAAAABn9rtxTzvTYtskoLJFQH06UY31BXa1gxUe-QcmD40pcyD8go1zHhhavkHASFEEDesgAX0lxVCzFe6DmlEikqgy94VDJw==
spam,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,gAAAAABn9rtxSPOszwtBTKijv3HD3t-0yUpCr5pd5cyoVBZAYuoYnsg8vs7fqpet-pO_0Ngmquiw6P4ZN3MvzRsdGG0UwOuR2w==
ham,WOT U UP 2 J?,gAAAAABn9rtxVIvDdurpIjdBipguTNxhuZEWLzP-6pPUzzmYE_4gWw7_Tby2f6SGpqbfx7Hoqdg2YgU9Jo3UNSqkgEgB3C6vLA==
ham,"Night night, see you tomorrow",gAAAAABn9rtxzHRPlgW5r7GMhp4SYUrls9p-A2QSUFqNm6TnYVuXCk_FOtMK4oj7Gipwzd-6PoiFihkr-3ghe6JDLdB5LswqfQ==
ham,Roger that. We‘re probably going to rem in about 20,gAAAAABn9rtx-Ck7JvtGda1oa7_U4vWGv5OsKH7UBV2kmUlPasfmAL7Wmeud6RGISaxBDWODPNNymqtWxRektV7k9S7n8rlg1Q==
ham,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,gAAAAABn9rtxz7jDnvqimiiQzsgSioypKj16G6HdRhAHntv_yGOpwyRWTgXABgEVEJxt6JpRoE7f086nsvE4FDDHcN7R4TaPOQ==
ham,I wish u were here. I feel so alone,gAAAAABn9rtxKycgQsRYy5_BFR740y2ezA-ZJtZm6rim6RHlO052tfBkdDlis3j7mjIeJ2XwJJuH_xZ3rYtk0o3IkUCfQMB-rA==
spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,gAAAAABn9rtxAf66pUQ4ClTswrmfmfNAEDeuc4R1Sown2CQL_Cjf7W3C_61KzeYq_21onh9MEq7iSX3dhQ77n64rOOdDxwR2eQ==
ham,Reason is if the team budget is available at last they buy the unsold players for at base rate..,gAAAAABn9rtxzLJDre2QFMnBQtyVH7HAEjZMHa8id60QMbVtj9A4hGvschekGJ4Wi2_ZNqkfEGT5xVMvLcm6kjeCZtjdalCjTQ==
ham,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,gAAAAABn9rtxEfkPb3R3BPNdGLF8gGHz2R4J7cF6CwFs9xkPyugYgMZTLisjMrCdjg017DjwSJ5fnQqVQpwFEnNVUZRj2EghpA==
spam,ringtoneking 84484,gAAAAABn9rtxCYHg-J9TAfIrfkvnK_uxuy1ALeraAI91Gd6eTxLQPcHPgMFrF4ZHL8Gq0pnoomgcmMcKbCgXlLnw2GstD-s2Wg==
ham,Huh i cant thk of more oredi how many pages do we have?,gAAAAABn9rtxZWW3pgV7J_mfN1VLs-h6jJ0EIktdGJzWrRM4Z1iwRcBpzM7-iQ-ufqwSZcey7_KHQxUBvdDT6vDDDcaj_8jY3w==
ham,His frens go then he in lor. Not alone wif my mum n sis lor.,gAAAAABn9rtx_PAHgj4naDlhPQYEomq3CQSZznilO2myv6fMJ_av3yoWX_z4TFwMcLzuusUX7U4O9Rbl0JcYb2Fcs7MHBF3ynA==
ham,Nationwide auto centre (or something like that) on Newport road. I liked them there,gAAAAABn9rtxbhTcvEaarVPZXdqlL79JFsEF6AXWO2tSfxruj5irTXXcWTbCQdfEW23T38YvNuQkMYH3vuAeGFb-r_cebKGIbg==
ham,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",gAAAAABn9rtxtm3PZhjodM16Mra-cZhxB2WI-UXLBBnDob-oHky5_wJ2zv3eku8sfYdmADQ217u1O4bVVYwDGqXIbOT3b3bhKA==
ham,"Whatever, juliana. Do whatever you want.",gAAAAABn9rtxaufcOoCzzCwFsKjHZtomiHZnVsEoAfBq8A5PTk9EFS7dJaYE1AbIcJ_k8oQyniTbCz1UzpKdG0ShyMMXHDvz_w==
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",gAAAAABn9rtxH5WJ-pkwgmVZAbHNRRyrePMbmCFfh9eJJM8i8pmH_jayymkFfzFR3PspdQzuTioY31xYGYDPsGTodj1Aezt0PQ==
spam,Ringtone Club: Gr8 new polys direct to your mobile every week !,gAAAAABn9rtx1TE6q8rZuQ5ncxS9QGVoyRL1cpoMtsYMIOgqPo5yI7pltmEXhp56DZ7pp3ddZ3isImg5_MtkPVK4cl39UwFQ8g==
ham,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",gAAAAABn9rtxwfmBYcdKagPNws38TskZktucca34HRs0vsIJozoMufSTScpeWaFUBeG6qWdGA4ds2FXeedxNlwsSaeoO4tCteQ==
ham,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,gAAAAABn9rtxoeSnwI5d2vOKaluojyOyHxCnTsx4LKXmpiuu_W7j6dJq0zY-64ayUfoum3e2MvfIjO429JeJEnpS5BPsS6ZktA==
spam,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,gAAAAABn9rtxdyaCeU84YwrX-tqQwEakwIGBEtvyXlDAl4trmbNLjhzEGy4GF8PY-OF6UeCbiAXoWLebVq4zGQEaxEBBO_pNyA==
ham,I am on the way to ur home,gAAAAABn9rtxarBELApSnOTfm011dEG2LzwnoXEu7b3PgJDqK2cxvg3lvsOIiLtreRyTYm7EPkQdlj_wkKIyUAFib_FQvOmcLA==
ham,"Dizzamn, aight I'll ask my suitemates when I get back",gAAAAABn9rtxv4lK3MqV3xtO9QJNfpo7FHl0W9Vjamp_O0_dkcIGoayLEWUJpExfJwbZuwDCE_v6neMoONnL2wyP7iRw-POqPw==
ham,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",gAAAAABn9rtxYCYLUF6pjYXjuh63YsXWZJ4lNh_CYqf6KL83K7ODube3qIY-kCK8XftXch7sZXHMs06VhdwWWUbLdKMd-5UJ7w==
ham,I love to cuddle! I want to hold you in my strong arms right now...,gAAAAABn9rtxMEEo0dB4iAyJlawaCNcUWDhVPV4hAiVxpa_mr8-6ojLHKgPp3bGKg_rHfrNqZhv2l8AGkIYBYGUqZ7pNmIpqSA==
ham,R u in this continent?,gAAAAABn9rtxmAyg-qzVjfkapKLg8QsVJK1Iye-QwoY7VdKHoiYCcq5MANnnsww1Q73-FR8_QJDjTzPyhLSEJ3rayyBmhKAj6A==
ham,We'll you pay over like  &lt;#&gt; yrs so its not too difficult,gAAAAABn9rtxNW2CRTHnL1oDIYYnbj-s-lMn5pJuKTsxTGE8JHyWkM85I1qcg05gIizUERXtsO8j7AfdhNGKAbfne3v-W2wzVg==
spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,gAAAAABn9rtxHkhahDfcPY0BZwOSzPMyjhMTmbJ9dI_RGIGnMTIocypzCL7xZJBtnm7bYi3m-25Jik9BQKKR7fGWR1Vi_4i45A==
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,gAAAAABn9rtxc4-wRiMJ29D-U8MAovWmFCe5QxvsDVes31vTcAQsjs_NjXosKAFqhBVVEsHQo5dTDzer5PCxFhtul_Ey6gLcmg==
ham,K...k...when will you give treat?,gAAAAABn9rtxbhdoCgY-GsKreSgSBig-idDCiNLNKTUAphoD65O9CD7NKIdyHg-mEbI0Fv4DS__fXJKg_sce0-JY8_VuikjvjQ==
spam,"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",gAAAAABn9rtxLL8UD0634rHyyciN2QLkAc81yZw0N9YzI5244QNGAMJvlB1BRYkxkK7YnlnRxfO1aPpa52TfkMGhTOQ6CUYCHA==
ham,He's just gonna worry for nothing. And he won't give you money its no use.,gAAAAABn9rtxDqkwsM84spk4vg4-fT3hI6TsUol6uyD2jNpYDUmGQNrXIaCRQFY0gZ1f4cqYwSrjSr6qYOOyHz4cbZeyO_Vp3A==
ham,Did you get any gift? This year i didnt get anything. So bad,gAAAAABn9rtxFpkBVjnXs3BGiiGarHcC_RACgm18q8iMuWc9lPi5BRJbpD032iSqDaNLliFDOlReQsUZm7Gc4QJiFFG7eJizFg==
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,gAAAAABn9rtx0sVVwDLX4dajSsRnEjHsRcmZlyi5jLvDUj_AZK008l9o5RcevVq3RwgNqd1qweXH-YYciMKPvU0EnPPh2kUcMQ==
ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,gAAAAABn9rtx3qXsWXP8IO5u0V08z3A98bHmq4nbVpqBxkTu8N40JyPtq4Rd3TOsGdDSQBH0-gTx3YT7uPRuU9fghv2uuWunHA==
ham,", ow u dey.i paid 60,400thousad.i told  u would call . ",gAAAAABn9rtx9t6TtUrYsEIp7JJDhZXWdvCJJemu7g_Ce7418IvFnceoVTpJgoqNT2t5uKcLk4dDEh4IZFQiloN4VpXDVnSr4A==
ham,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,gAAAAABn9rtx9_g8uefMhsvaG3143BFnz0uPDhLJcYJNsqwyRlNxlOfbmkmk5r9OqmSEQY55vu2fexopabYPhpEXO78p3_Y_gw==
ham,I'm reaching home in 5 min.,gAAAAABn9rtxmmtIpBiAtL9MTRigievx10ABeivo9pvD1dgR7DSvA3sdYsMnUCg_MJYAuaxH2Krgmop5H9gTTzI0jcxxRmnGrg==
ham,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",gAAAAABn9rtxxvIMfGXTxMUUqxHt6sEzojcMLXFL2SnRIbMBwgUrKnuag0f5ZKCMOb0MtJTAcyMbNrsNBZFZdY0VzhlNT-soSA==
ham,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel ,gAAAAABn9rtxK3fDk96O-yhfeUoxKPjd5f6bhLarsnH4ombmqvUIbTz16Pzz3dc4ml58E3NhSCPssvoJsMYFxSt3T4UJDFkGPQ==
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",gAAAAABn9rtxYq-gOAXsZKqIo2HL-KdyxdIt5xnPbKvyAY5E3fj_vDWMxj2TQS7zXE1jXbgntkj05RaHbQvJrVZq8OsS192o9w==
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,gAAAAABn9rtxjGL42jFp8qMWpByvuqQoLNuckd-ZQJ5FaHmpeC4Vw0fdL8LEDqNPqDWi-9He4GJ-1Lj3m-qFUCMV9hEQ6cJF3Q==
ham,Discussed with your mother ah?,gAAAAABn9rtxQ7ztUXuEkxutGp7ZT0UN23uZwS_RAze1Uv4UhtrcIAaipQ3av1BQIyaHirKt88jZAAnrHflNS9PETGe0PUYrKA==
ham,Ok.,gAAAAABn9rtxTzdCnJd49QEOXs4CT4BNkMICWZ_lO-ER3Ji2xZzTP7jdpWbGVGtbn-UBJrFAO8wf-pgeKrZmX8qqLlw8CH5UBA==
ham,"Sorry, I can't text &amp; drive coherently, see you in twenty",gAAAAABn9rtxsvAAiSvDuh89ZDbIZHlm7r3jPnvP2P6_PsB0DjlmfpZ9EKxIIauJ1ITJdzJT8B7VgZuHu1DEaDiCv7-uG1VmZQ==
spam,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,gAAAAABn9rtxj_wOS5SSgdKwwuV_E75axGc1qjE3BSHL1omPELysmmz3giqWWTBW3_80KwDD9Psl25Uqvny28ss2JYYO5SSiqA==
ham,In which place i can get rooms cheap:-),gAAAAABn9rtx_n23lbDQn2gX3LecWrRjArC941JGYqlYokM_w212Lh6EWIsMp6HmGo7OT0esxlLyXEbd5Zwzh2VJQsGQ_HqrFA==
ham,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,gAAAAABn9rtxr-FSA1xLorvlOKZOyhupUsloBo6H8yql7Tj4S0521LqMkY2G7wIufaaf1Is0rn8yLHdpXShuDoi164RoOWcETg==
ham,GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI,gAAAAABn9rtxXz2sqM4jaxmZ6GKvNgJ6fvmgvkiNl9rHgLaBcx48P8JASi-SlXATowy_pdx878QcW8fnslii5vHE6WEwkgo0Gg==
spam,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",gAAAAABn9rtxVk_8X06MasbZNkc2JSpVsK99zywLe8_crobuVbno2qT5awYq1O5ijA66OnE-V-t46tqv82tlxtnH1wUYXccFFg==
ham,University of southern california.,gAAAAABn9rtx8msS0dzslq9ybXMcjAcdRY5Qqq_l_BSJfdH6sJqWpt8UMogWxr_y8VsrvtyNsGNbF1nrEJZPWlgxXftmDIqTwg==
ham,We have to pick rayan macleran there.,gAAAAABn9rtxUg-1eoUtOuHBAC_87O9EWv52iLgEVNojBXUadpQVKsRkpB5D5uI1tv6WasQgTUit6f9J45Xj08wcTtpLc-f7XA==
ham,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,gAAAAABn9rtxTE6yK5At6EI-HBekuQg8qSGFSzBvWITme_35XFY5wXRCgL9yc1q5HEJoco0FOEB-5rmF04_ZyY319lIGKon6rA==
ham,Well. Balls. Time to make calls,gAAAAABn9rtxe_SuziE08qLAC-p95w751ZBmCdvxMPfOdMo6aeV2IwOzQsx2flcSy7OQ1fxNwoNjNXdVNfRPMON6s6765wfo9A==
ham,Wat time ü wan today?,gAAAAABn9rtxgit6lbTpxcYHghmsj7dmmmCMMXKUXJzopjrw7-rjHGPze197mPdJ-k2hEXJgqKXTEo2bhma3K578n55LKmo3eg==
ham, &lt;#&gt;  in mca. But not conform.,gAAAAABn9rtxKMmyV3Z2SfiFt6Q99PuSAMnY3qG4ZNHVt0HmMaoNUBYxIJY45NumBRjEsNEzB-YZG_eACGqMKIePIAh1WKcY0g==
ham,Oh ok.. Wat's ur email?,gAAAAABn9rtxKuU-BUn-ni5xCsbDQ0tG7XLEBjAilGZC7SqaSNkQOtUSnNx4JiIIWCFwEUGClCPfLFfdX6ilZSgI2cqpFKwYxQ==
ham,"Yes, princess. Are you going to make me moan?",gAAAAABn9rtxaVOf2gfieFqQuLSnioYj5LDzd1sZyWSi-jA5wTSuMjylnQNLa7z-g3U7mJ2aB6MVK-_75iIwqF4tF7UpeE4v7Q==
ham,Lol its ok I didn't remember til last nite,gAAAAABn9rtxKmoeV8xgVvBl4D_mBe8zxxMf2wNIIn1BVBFC-xBfpNQqRc9mUcmi6k12UM2RUPBf6GRkKDDQnsifMF1uDDjeMg==
ham,"[…] anyway, many good evenings to u! s",gAAAAABn9rtxg4waGYu19pfyfkSAKa1eu1g5FM1DiivxeEMGc3NvxtccU1CigmM6OX48EZES4vHXzCcQRX4vRD3ncrTVjcHbOQ==
ham,"Cool, I'll text you in a few",gAAAAABn9rtxoh94ZFQOzQ7ptgl4MY-MaQZ_9Lkesus2Yb4li3cCoAur9HLEQ32SuhTC7yT-aqaKJ_RuCkoDGstS_9_Ud1K6YQ==
ham,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",gAAAAABn9rtxaBY7C1lRh1ESLWa_LZe3H2aIz4YXp6dLzx9-3wnKosX_QSOyvqf7ZOCQI1E7MFP458Npjb5JYy9bVeMESpAy4g==
ham,I'm very happy for you babe ! Woo hoo party on dude!,gAAAAABn9rtxzu6Z7MFUjy7Xpr8pSENLiPWHO7aa4zxGBi_v1yXR-2BI3Fondsp-OFLHhhxJ-7x6GRVuVaofGNPn6CduN77d9g==
ham,I am taking you for italian food. How about a pretty dress with no panties? :),gAAAAABn9rtx0eoWXXi0YMJdDan0Xf6Dt_XlxzErzEPY8G_xBl9woHV84ZYDeygX-kg_YCn0vGQxaRfsihVw1B_PGPT81WUkkQ==
ham,Wot u up 2? Thout u were gonna call me!! Txt bak luv K,gAAAAABn9rtx_lNz3bitNcqJVuz_UMEEPXh0S4bkaYGApSWASLhYNHi0yZ5G-izcULVj1-CCxjdfeZO2c5Y4JhaGlf80T2pU1w==
spam,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,gAAAAABn9rtxpJcAMfGL_dAQ8RHqAdebAqqIPDbVnYLvgiEMixKbhFwGRRH9ug4S1Dajvn8Flx78ARIjeopjB6KZYR_KNqWssQ==
ham,How are you holding up?,gAAAAABn9rtxE_0rHeJ_s4fj29NbZz8CTX1-bOxZnCpLvxfVCz4eoTgqQVc-0G_jl2KCOg8JTDYQ3aiy0ADvGHFWQEnNDaw5kA==
ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,gAAAAABn9rtxZrZuEVaf-FumVIy1gakSNXW3lGfm8Xo2yl5yGmzn1PLti9GJKr5S7QUC8zahN9hl_6lLNNQff6WnmpPHYIedjA==
ham,Hope you are not scared!,gAAAAABn9rtxWKJ9RY7yc-kp_lTvl2suU-sZBIJ2DMPn4CM4PW26mY3k9h9qWXoYbMJPCpDu74LTFEAUQtHVlcEUNkgHigSjIA==
ham,I cant pick the phone right now. Pls send a message,gAAAAABn9rtxbPDZsrPaPeW_pSpTUOBC3w-q27rc4Vlxe9QtTqPBKFxkVBo01d5wLK1U3oL4o3Wq46ZhnL_CrBdfHZ_O3X-38Q==
ham,I'm at home n ready...,gAAAAABn9rtxGkr4X2diLHcC25lGIauO9r0MIjqGri84yWDn2UX9Cu9CcoIvpcJVUndGbdeUIGSythSdhIFmAG1Rc6Z2NJxbKg==
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,gAAAAABn9rtxBsGV3Vh3z1X_fNp5i5QH8zINDo2AfkuDynje1510ZkdYsau0DKspRHwN-KDgCS9Wsfkrn_3C4pjmFtC0IzVO5Q==
ham,What time do u get out?,gAAAAABn9rtxfmpU2_9paQOzpbHSo1Te00-IiRaA1cY9ap8kb8-DWjHBW34WhrTa_4krRE0xaMN9C7pjCNGWcKj9tnhn_M1tbg==
ham,I am literally in bed and have been up for like  &lt;#&gt;  hours,gAAAAABn9rtx4GXtYkwKc1Y2vMpfkDd596gKEg1tQA3XMSsZHgNOJmOOFoalWRCxHj5woxhUjWBCQXxZwTTqzrLFhESgEHvbtw==
ham,"Yes, my reg is  Ciao!",gAAAAABn9rtxum8nELVhauVYBQNHN9VQkVV8ZyHKItrRJ1xZaY0WwCNZaMS4KLuyXwJwJ0RG2WTy2TS1jfSPwdb9rboVbIdJYA==
ham,If You mean the website. Yes.,gAAAAABn9rtxsy9P-KgIiUdMqLPW9EF4WZWjkV_ZmUwpQdu2RBfLT-idfhSXGumUmkdZbA-IRIntLRSpYALvS7QvOCpjGE8URQ==
spam,Win a £1000 cash prize or a prize worth £5000,gAAAAABn9rtxJJrVjRDLrxI1sZDiXpW0uXnAMvF09pMsPCUXrnL1SUhdVLvQ29ZOvwLn52Wyu-IfU9Xo1g3U9w_zTawP-YgLBA==
spam,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",gAAAAABn9rtxTkHm5Lknjpak3FHyvvIpHbrmIUGUWu4X6uCQONNXpLhZa0CLp4jWdmHRS_cimYs3wCrE_tneoOSpy4bOKnIqZQ==
ham,Lol or I could just starve and lose a pound by the end of the day.,gAAAAABn9rtxHQL5c_3DknLJSFsmEeURjkJ6MXUy9btw1znSrs9paX7WsnW0ONdDgNu3XB9Uq2Qn8yelCDQdbAfXZ25N9m0WfQ==
ham,Yeah that's the impression I got,gAAAAABn9rtxJopPLwxGCKL7PrjMTvKLi0wc7XPAQpUShGn1_Uc_gxstiSZBbo3CeEXApfAJjRRX0N4rHyfVYecmUabs2ihZKg==
ham,Ok ok take care. I can understand.,gAAAAABn9rtx6-GnsJ1ekwX_ynp3CY0NvEs7P3ZFW-Ahr7uBp_YwMgTBewRjECR42wjPHpikxYubgzoH5WjLnGjwcKo7hIdM6Q==
ham,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",gAAAAABn9rtxdkhpeE2IGSbpdRDPb8ZyT5IZaM07lFn1mHCDgXsLkAD44oIBXekk_xrMkvPd90y0JaMTRtYpto7t1ZCDfXYC0w==
ham,"Ya ok, then had dinner?",gAAAAABn9rtxiA4N-wpMgk1LVVFxvZxdplDX5Uy0hpKTEBjeLafpX5ekubcT_MucGFuD4X_NNx7JvroxrNi-P1XXQsfSr1oymg==
ham,I was slept that time.you there?,gAAAAABn9rtxJ11IfCoIT8dDjEmIE3ryqc75odl2CEFTICWF32BPx8_jOFI57pmrjyhVscHd7fA78f8eE_91OFmPa1uMvjLSGA==
ham,dont make ne plans for nxt wknd coz she wants us to come down then ok,gAAAAABn9rtxvr6xkFYdhXNTzHb7_1AeamuuPCeVSkMJnDpGwBSYdEVgRb6lApOxSwo9x8LY7TRmbzPHH4zogMadWUpmtjwijA==
ham,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,gAAAAABn9rtx5UlkK5NYluOOyKW6FhATkQ1xFqVfxfpIp5Uh6ks5lDnH151k0EYyCsx5Qm6Cz2GIJvn_Gl0fA0CpSFf-telimg==
ham,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",gAAAAABn9rtxyyr5jh133bn_JbpNvxrQz9RFg4N3kt1SgUCseGoBHjcbWNMjpZufmIOsWLiVz8WEeWDzBKDfnxr-3PkSPUrN-w==
ham,Noice. Text me when you're here,gAAAAABn9rtxM2Nd1F6ZIk4l8Vr1LloXQCfbPVGe3iIw-7R1JSwOHsP1y1zeNtM9QsB5WKkgUVlvJHNR_I45NZU4_STahzAunQ==
ham,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,gAAAAABn9rtxHo_0vJdhIpt9_37Ri2rA9_XrlZIGRZI_dvrX9opi6J2U7zcabTePeC4aS7BeRNBVM5InPHgmwNm8I-q3jK2srg==
